"Date","Period","Total_Demand","TCQ","Net_Demand"
"2023-11-14",36,"7046.9316","506.978536371124","6539.953104253876"
"2023-11-14",37,"7019.417","512.295571888882","6507.1214202986175"
"2023-11-14",38,"7032.5923","526.8067510515509","6505.785534104699"
"2023-11-14",39,"7030.094","542.031718265484","6488.0625200157665"
"2023-11-14",40,"7008.046","543.720676076944","6464.325222360556"
"2023-11-14",41,"6981.4775","541.6132617987579","6439.864277263742"
"2023-11-14",42,"6937.427","540.842502622909","6396.584255189591"
"2023-11-14",43,"6857.646","540.933067957734","6316.712928136016"
"2023-11-14",44,"6726.9727","534.445085063798","6192.527571186202"
"2023-11-14",45,"6581.2393","520.871278133154","6060.367979679346"
"2023-11-14",46,"6446.208","504.567125206818","5941.640882605682"
"2023-11-14",47,"6275.882","484.430128324472","5791.451707613028"
"2023-11-14",48,"6098.687","455.32900628773297","5643.358005431017"
"2023-11-15",1,"5765.672","455.45345683173105","5310.218418168269"
"2023-11-15",2,"5644.871","435.827324744183","5209.043769005817"
"2023-11-15",3,"5605.195","420.24507550604","5184.94974871271"
"2023-11-15",4,"5565.773","406.399637237352","5159.373311981398"
"2023-11-15",5,"5536.908","395.29191693734305","5141.616286187657"
"2023-11-15",6,"5494.225","386.39294321089403","5107.832154445356"
"2023-11-15",7,"5458.029","379.65321390605396","5078.375594687696"
"2023-11-15",8,"5437.483","374.377403237243","5063.105506919007"
"2023-11-15",9,"5427.578","371.616728686012","5055.961396313988"
"2023-11-15",10,"5446.21","369.993148635","5076.2168123025"
"2023-11-15",11,"5530.998","373.24735737786403","5157.750689497136"
"2023-11-15",12,"5695.361","375.569852201303","5319.790987642447"
"2023-11-15",13,"5895.294","383.396430190469","5511.897515122031"
"2023-11-15",14,"6061.829","391.57789754594603","5670.251204016554"
"2023-11-15",15,"6225.77","404.583189559696","5821.186829971554"
"2023-11-15",16,"6420.758","417.43357314104804","6003.324239358952"
"2023-11-15",17,"6580.111","439.844371025254","6140.266468818496"
"2023-11-15",18,"6675.157","458.11781073589196","6217.039415826608"
"2023-11-15",19,"6721.701","477.31439606401705","6244.386775810983"
"2023-11-15",20,"6723.331","489.156630006015","6234.174424681485"
"2023-11-15",21,"6699.366","502.50300510332903","6196.863205834171"
"2023-11-15",22,"6713.441","507.295660542477","6206.145257426273"
"2023-11-15",23,"6734.439","511.407507809519","6223.031457034231"
"2023-11-15",24,"6722.258","510.826382938829","6211.431429561171"
"2023-11-15",25,"6707.606","506.632764971404","6200.973192059846"
"2023-11-15",26,"6754.245","502.220315805803","6252.024801381697"
"2023-11-15",27,"6847.119","500.68613709388","6346.4330035311195"
"2023-11-15",28,"6917.32","500.24889502931995","6417.07092918943"
"2023-11-15",29,"6978.317","499.244334376815","6479.0725601544345"
"2023-11-15",30,"6955.261","495.33880535379797","6459.922425114952"
"2023-11-15",31,"6920.491","497.492585462095","6422.998625475405"
"2023-11-15",32,"6915.084","499.35219798159","6415.73178639341"
"2023-11-15",33,"6952.572","501.130751131429","6451.441026212321"
"2023-11-15",34,"7011.944","500.974290704718","6510.969556951532"
"2023-11-15",35,"7124.619","505.301865181311","6619.317275443689"
"2023-11-15",36,"7081.981","506.978536371124","6575.002420660126"
"2023-11-15",37,"7022.709","512.295571888882","6510.4134124861175"
"2023-11-15",38,"7008.798","526.8067510515509","6481.991100510949"
"2023-11-15",39,"6974.475","542.031718265484","6432.4433793907665"
"2023-11-15",40,"6940.575","543.720676076944","6396.854519235556"
"2023-11-15",41,"6892.883","541.6132617987579","6351.269550701242"
"2023-11-15",42,"6835.111","540.842502622909","6294.268337220841"
"2023-11-15",43,"6742.669","540.933067957734","6201.735877354766"
"2023-11-15",44,"6602.222","534.445085063798","6067.777082904952"
"2023-11-15",45,"6448.525","520.871278133154","5927.653624210596"
"2023-11-15",46,"6312.441","504.567125206818","5807.873792761932"
"2023-11-15",47,"6225.302","484.430128324472","5740.871629488028"
"2023-11-15",48,"6138.387","455.32900628773297","5683.058200743517"
"2023-11-16",1,"5965.481","455.45345683173105","5510.027500199519"
"2023-11-16",2,"5733.436","435.827324744183","5297.608710412067"
"2023-11-16",3,"5604.162","420.24507550604","5183.91703386896"
"2023-11-16",4,"5552.002","406.399637237352","5145.602315887648"
"2023-11-16",5,"5513.32","395.29191693734305","5118.027907281407"
"2023-11-16",6,"5507.083","386.39294321089403","5120.690064601606"
"2023-11-16",7,"5491.855","379.65321390605396","5112.201766562696"
"2023-11-16",8,"5469.216","374.377403237243","5094.838417075257"
"2023-11-16",9,"5448.586","371.616728686012","5076.969208813988"
"2023-11-16",10,"5484.479","369.993148635","5114.48585527125"
"2023-11-16",11,"5576.837","373.24735737786403","5203.589556684636"
"2023-11-16",12,"5742.705","375.569852201303","5367.135225923697"
"2023-11-16",13,"5938.444","383.396430190469","5555.047417465781"
"2023-11-16",14,"6106.201","391.57789754594603","5714.623274329054"
"2023-11-16",15,"6265.341","404.583189559696","5860.757630752804"
"2023-11-16",16,"6461.367","417.43357314104804","6043.933614358952"
"2023-11-16",17,"6623.703","439.844371025254","6183.858753974746"
"2023-11-16",18,"6709.534","458.11781073589196","6251.416368951608"
"2023-11-16",19,"6748.723","477.31439606401705","6271.408748467233"
"2023-11-16",20,"6751.779","489.156630006015","6262.622178587735"
"2023-11-16",21,"6746.73","502.50300510332903","6244.226975365421"
"2023-11-16",22,"6754.563","507.295660542477","6247.267327738773"
"2023-11-16",23,"6756.645","511.407507809519","6245.237511721731"
"2023-11-16",24,"6743.862","510.826382938829","6233.035433467421"
"2023-11-16",25,"6716.224","506.632764971404","6209.591356122346"
"2023-11-16",26,"6745.96","502.220315805803","6243.739645131697"
"2023-11-16",27,"6857.785","500.68613709388","6357.0990191561195"
"2023-11-16",28,"7028.529","500.24889502931995","6528.27991356443"
"2023-11-16",29,"7121.443","499.244334376815","6622.1985367169345"
"2023-11-16",30,"7082.821","495.33880535379797","6587.481995427452"
"2023-11-16",31,"7108.074","497.492585462095","6610.581633287905"
"2023-11-16",32,"7164.742","499.35219798159","6665.38998951841"
"2023-11-16",33,"7158.574","501.130751131429","6657.443467618571"
"2023-11-16",34,"7095.664","500.974290704718","6594.689771795282"
"2023-11-16",35,"7011.75","505.301865181311","6506.448134818689"
"2023-11-16",36,"6930.953","506.978536371124","6423.974588628876"
"2023-11-16",37,"6928.851","512.295571888882","6416.5555023298675"
"2023-11-16",38,"6953.442","526.8067510515509","6426.635143479699"
"2023-11-16",39,"6919.477","542.031718265484","6377.4453325157665"
"2023-11-16",40,"6860.22","543.720676076944","6316.499538766806"
"2023-11-16",41,"6809.412","541.6132617987579","6267.798847576242"
"2023-11-16",42,"6750.78","540.842502622909","6209.937282533341"
"2023-11-16",43,"6666.022","540.933067957734","6125.088904698516"
"2023-11-16",44,"6517.573","534.445085063798","5983.128157123702"
"2023-11-16",45,"6365.238","520.871278133154","5844.366514835596"
"2023-11-16",46,"6221.118","504.567125206818","5716.551038855682"
"2023-11-16",47,"6085.809","484.430128324472","5601.378953706778"
"2023-11-16",48,"5925.467","455.32900628773297","5470.137790587267"
"2023-11-17",1,"5774.861","455.45345683173105","5319.407383012019"
"2023-11-17",2,"5668.667","435.827324744183","5232.839667443317"
"2023-11-17",3,"5594.301","420.24507550604","5174.05570574396"
"2023-11-17",4,"5553.16","406.399637237352","5146.760519012648"
"2023-11-17",5,"5522.37","395.29191693734305","5127.078200250157"
"2023-11-17",6,"5475.787","386.39294321089403","5089.394166164106"
"2023-11-17",7,"5425.495","379.65321390605396","5045.841903281446"
"2023-11-17",8,"5418.582","374.377403237243","5044.204628012757"
"2023-11-17",9,"5421.221","371.616728686012","5049.604462720238"
"2023-11-17",10,"5463.918","369.993148635","5093.924820115"
"2023-11-17",11,"5548.175","373.24735737786403","5174.927447309636"
"2023-11-17",12,"5690.739","375.569852201303","5315.168917329947"
"2023-11-17",13,"5888.461","383.396430190469","5505.064507309531"
"2023-11-17",14,"6053.176","391.57789754594603","5661.597883704054"
"2023-11-17",15,"6204.08","404.583189559696","5799.496888565304"
"2023-11-17",16,"6400.003","417.43357314104804","5982.569356546452"
"2023-11-17",17,"6575.459","439.844371025254","6135.614613349746"
"2023-11-17",18,"6651.753","458.11781073589196","6193.635118951608"
"2023-11-17",19,"6688.149","477.31439606401705","6210.834529717233"
"2023-11-17",20,"6740.811","489.156630006015","6251.654405150235"
"2023-11-17",21,"6790.247","502.50300510332903","6287.744065209171"
"2023-11-17",22,"6801.46","507.295660542477","6294.164300395023"
"2023-11-17",23,"6830.052","511.407507809519","6318.644250002981"
"2023-11-17",24,"6823.019","510.826382938829","6312.192660029921"
"2023-11-17",25,"6744.901","506.632764971404","6238.268113934846"
"2023-11-17",26,"6721.383","502.220315805803","6219.162496694197"
"2023-11-17",27,"6829.068","500.68613709388","6328.3817339998695"
"2023-11-17",28,"6996.9","500.24889502931995","6496.65100731443"
"2023-11-17",29,"7116.876","499.244334376815","6617.6316421856845"
"2023-11-17",30,"7057.598","495.33880535379797","6562.259339177452"
"2023-11-17",31,"7079.71","497.492585462095","6582.217375475405"
"2023-11-17",32,"7104.997","499.35219798159","6605.64487233091"
"2023-11-17",33,"7074.73","501.130751131429","6573.599229337321"
"2023-11-17",34,"7025.537","500.974290704718","6524.562818670282"
"2023-11-17",35,"6952.418","505.301865181311","6447.116103568689"
"2023-11-17",36,"6866.388","506.978536371124","6359.409647222626"
"2023-11-17",37,"6854.147","512.295571888882","6341.8514007673675"
"2023-11-17",38,"6892.271","526.8067510515509","6365.464245042199"
"2023-11-17",39,"6878.624","542.031718265484","6336.5923051720165"
"2023-11-17",40,"6849.892","543.720676076944","6306.171413766806"
"2023-11-17",41,"6800.416","541.6132617987579","6258.802753826242"
"2023-11-17",42,"6751.412","540.842502622909","6210.569606752091"
"2023-11-17",43,"6670.232","540.933067957734","6129.298865636016"
"2023-11-17",44,"6520.689","534.445085063798","5986.243879779952"
"2023-11-17",45,"6360.268","520.871278133154","5839.396788273096"
"2023-11-17",46,"6225.233","504.567125206818","5720.665784949432"
"2023-11-17",47,"6096.465","484.430128324472","5612.034715425528"
"2023-11-17",48,"6023.908","455.32900628773297","5568.579196837267"
"2023-11-18",1,"5985.495","22501.012565315","-16515.5174481275"
"2023-11-18",2,"5910.105","22501.012565315","-16590.90758484625"
"2023-11-18",3,"5756.368","22501.012565315","-16744.6444012525"
"2023-11-18",4,"5667.072","22501.012565315","-16833.94078797125"
"2023-11-18",5,"5631.189","22501.012565315","-16869.82360047125"
"2023-11-18",6,"5587.482","22501.012565315","-16913.53063172125"
"2023-11-18",7,"5532.991","22501.012565315","-16968.0213543775"
"2023-11-18",8,"5505.607","22501.012565315","-16995.40563172125"
"2023-11-18",9,"5456.473","22501.012565315","-17044.53942078375"
"2023-11-18",10,"5453.277","22501.012565315","-17047.73570984625"
"2023-11-18",11,"5494.459","22501.012565315","-17006.55358094"
"2023-11-18",12,"5571.862","22501.012565315","-16929.15074890875"
"2023-11-18",13,"5651.411","22501.012565315","-16849.6014325025"
"2023-11-18",14,"5718.407","22501.012565315","-16782.6053387525"
"2023-11-18",15,"5776.869","22501.012565315","-16724.14342469"
"2023-11-18",16,"5898.773","22501.012565315","-16602.23961609625"
"2023-11-18",17,"6021.796","22501.012565315","-16479.2166668775"
"2023-11-18",18,"6104.392","22501.012565315","-16396.62047547125"
"2023-11-18",19,"6190.507","22501.012565315","-16310.505729377499"
"2023-11-18",20,"6259.829","22501.012565315","-16241.183463752499"
"2023-11-18",21,"6271.205","22501.012565315","-16229.807487189999"
"2023-11-18",22,"6241.867","22501.012565315","-16259.145377814999"
"2023-11-18",23,"6204.647","22501.012565315","-16296.365592658749"
"2023-11-18",24,"6206.337","22501.012565315","-16294.675651252499"
"2023-11-18",25,"6237.176","22501.012565315","-16263.836784064999"
"2023-11-18",26,"6211.719","22501.012565315","-16289.293327033749"
"2023-11-18",27,"6187.988","22501.012565315","-16313.024772346249"
"2023-11-18",28,"6169.996","22501.012565315","-16331.016471564999"
"2023-11-18",29,"6259.496","22501.012565315","-16241.516471564999"
"2023-11-18",30,"6248.135","22501.012565315","-16252.877799689999"
"2023-11-18",31,"6327.461","22501.012565315","-16173.551627814999"
"2023-11-18",32,"6409.332","22501.012565315","-16091.680534064999"
"2023-11-18",33,"6415.619","22501.012565315","-16085.393424689999"
"2023-11-18",34,"6397.309","22501.012565315","-16103.703483283749"
"2023-11-18",35,"6392.841","22501.012565315","-16108.171745002499"
"2023-11-18",36,"6416.926","22501.012565315","-16084.086784064999"
"2023-11-18",37,"6476.546","22501.012565315","-16024.466666877499"
"2023-11-18",38,"6536.166","22501.012565315","-15964.846549689999"
"2023-11-18",39,"6573.53","22501.012565315","-15927.482780158749"
"2023-11-18",40,"6583.321","22501.012565315","-15917.691764533749"
"2023-11-18",41,"6574.152","22501.012565315","-15926.860709846249"
"2023-11-18",42,"6560.534","22501.012565315","-15940.478385627499"
"2023-11-18",43,"6522.205","22501.012565315","-15978.807487189999"
"2023-11-18",44,"6434.057","22501.012565315","-16066.955436408749"
"2023-11-18",45,"6329.344","22501.012565315","-16171.668327033749"
"2023-11-18",46,"6240.784","22501.012565315","-16260.228385627499"
"2023-11-18",47,"6121.285","22501.012565315","-16379.727409064999"
"2023-11-18",48,"6000.683","22501.012565315","-16500.32945984625"
"2023-11-19",1,"5888.113","22501.012565315","-16612.89977234625"
"2023-11-19",2,"5786.72","22501.012565315","-16714.29235047125"
"2023-11-19",3,"5699.079","22501.012565315","-16801.9334637525"
"2023-11-19",4,"5656.019","22501.012565315","-16844.99352234625"
"2023-11-19",5,"5613.784","22501.012565315","-16887.2283856275"
"2023-11-19",6,"5573.218","22501.012565315","-16927.7947918775"
"2023-11-19",7,"5521.247","22501.012565315","-16979.7654950025"
"2023-11-19",8,"5485.448","22501.012565315","-17015.5643231275"
"2023-11-19",9,"5447.746","22501.012565315","-17053.266471565"
"2023-11-19",10,"5432.886","22501.012565315","-17068.12633484625"
"2023-11-19",11,"5457.537","22501.012565315","-17043.47545594"
"2023-11-19",12,"5515.313","22501.012565315","-16985.69957703375"
"2023-11-19",13,"5573.477","22501.012565315","-16927.53551453375"
"2023-11-19",14,"5609.395","22501.012565315","-16891.61754578375"
"2023-11-19",15,"5630.537","22501.012565315","-16870.47545594"
"2023-11-19",16,"5668.28","22501.012565315","-16832.73278015875"
"2023-11-19",17,"5727.78","22501.012565315","-16773.23278015875"
"2023-11-19",18,"5765.13","22501.012565315","-16735.8826825025"
"2023-11-19",19,"5825.55","22501.012565315","-16675.4627606275"
"2023-11-19",20,"5932.42","22501.012565315","-16568.59264344"
"2023-11-19",21,"5971.092","22501.012565315","-16529.92076844"
"2023-11-19",22,"5996.439","22501.012565315","-16504.57360047125"
"2023-11-19",23,"5924.533","22501.012565315","-16576.47936219"
"2023-11-19",24,"5846.245","22501.012565315","-16654.7674481275"
"2023-11-19",25,"5832.752","22501.012565315","-16668.26061219"
"2023-11-19",26,"5860.773","22501.012565315","-16640.23961609625"
"2023-11-19",27,"5944.93","22501.012565315","-16556.08238953375"
"2023-11-19",28,"6007.03","22501.012565315","-16493.98278015875"
"2023-11-19",29,"6068.255","22501.012565315","-16432.7576825025"
"2023-11-19",30,"6132.1","22501.012565315","-16368.912467658749"
"2023-11-19",31,"6130.445","22501.012565315","-16370.567741096249"
"2023-11-19",32,"6195.224","22501.012565315","-16305.788444221249"
"2023-11-19",33,"6245.893","22501.012565315","-16255.119498908749"
"2023-11-19",34,"6216.073","22501.012565315","-16284.939323127499"
"2023-11-19",35,"6183.147","22501.012565315","-16317.865592658749"
"2023-11-19",36,"6226.575","22501.012565315","-16274.437370002499"
"2023-11-19",37,"6315.1","22501.012565315","-16185.912467658749"
"2023-11-19",38,"6400.008","22501.012565315","-16101.004752814999"
"2023-11-19",39,"6467.978","22501.012565315","-16033.034537971249"
"2023-11-19",40,"6512.36","22501.012565315","-15988.652702033749"
