Year,Month,Day,Period,Sum of Demand_Sum,Sum of DST,Sum of TCQ
2024,January,2,39,6840,6307.323829765261,532.676170234739
2024,January,2,40,6782,6258.149341233744,523.8506587662561
2024,January,2,41,6692,6177.219562940588,514.7804370594121
2024,January,2,42,6631,6091.224049551335,539.775950448665
2024,January,2,43,6597,6064.019149887938,532.980850112062
2024,January,2,44,6461,5938.329111122534,522.6708888774659
2024,January,2,45,6302,5809.891026234855,492.108973765145
2024,January,2,46,6182,5693.349746396651,488.650253603349
2024,January,2,47,5995,5559.694101371981,435.30589862801895
2024,January,2,48,5722,5327.727448949366,394.272551050634
2024,January,3,1,5501,5145.181274298404,355.818725701596
2024,January,3,2,5477,5119.857581704561,357.142418295439
2024,January,3,3,5485,5143.309796839693,341.690203160307
2024,January,3,4,5420,5084.155237967382,335.844762032618
2024,January,3,5,5370,5040.569689292195,329.430310707805
2024,January,3,6,5323,4974.961544907855,348.038455092145
2024,January,3,7,5295,4974.648630143574,320.351369856426
2024,January,3,8,5274,4916.735749646722,357.264250353278
2024,January,3,9,5285,4934.285175737618,350.714824262382
2024,January,3,10,5334,5008.145634375484,325.854365624516
2024,January,3,11,5421,5078.026885646838,342.97311435316203
2024,January,3,12,5567,5232.276149032494,334.723850967506
2024,January,3,13,5755,5344.853796042121,410.146203957879
2024,January,3,14,5978,5593.673907343926,384.32609265607397
2024,January,3,15,6208,5791.645146896704,416.354853103296
2024,January,3,16,6411,5989.168299827876,421.83170017212404
2024,January,3,17,6541,6109.509508557834,431.490491442166
2024,January,3,18,6622,6180.935108097545,441.06489190245503
2024,January,3,19,6680,6226.286287375763,453.713712624237
2024,January,3,20,6720,6258.414364055613,461.585635944387
2024,January,3,21,6749,6276.82211911677,472.17788088323
2024,January,3,22,6767,6290.184266385818,476.81573361418197
2024,January,3,23,6725,6244.950289519558,480.049710480442
2024,January,3,24,6660,6179.8069335938035,480.193066406197
2024,January,3,25,6631,6154.930890075352,476.069109924648
2024,January,3,26,6681,6207.812254476804,473.187745523196
2024,January,3,27,6735,6259.366286671005,475.633713328995
2024,January,3,28,6780,6301.671886138728,478.328113861272
2024,January,3,29,6793,6307.8433802697855,485.15661973021497
2024,January,3,30,6753,6268.376221941337,484.623778058663
2024,January,3,31,6711,6225.408184508997,485.591815491003
2024,January,3,32,6697,6208.689215178386,488.310784821614
2024,January,3,33,6751,6256.115702641472,494.884297358528
2024,January,3,34,6852,6352.203094427896,499.796905572104
2024,January,3,35,6909,6403.444087764469,505.555912235531
2024,January,3,36,6890,6381.096277697427,508.903722302573
2024,January,3,37,6836,6309.885763387839,526.114236612161
2024,January,3,38,6818,6300.287914963504,517.712085036496
2024,January,3,39,6789,6256.323829765261,532.676170234739
2024,January,3,40,6778,6254.149341233744,523.8506587662561
2024,January,3,41,6762,6247.219562940588,514.7804370594121
2024,January,3,42,6722,6182.224049551335,539.775950448665
2024,January,3,43,6622,6089.019149887938,532.980850112062
2024,January,3,44,6464,5941.329111122534,522.6708888774659
2024,January,3,45,6339,5846.891026234855,492.108973765145
2024,January,3,46,6232,5743.349746396651,488.650253603349
2024,January,3,47,6097,5661.694101371981,435.30589862801895
2024,January,3,48,5885,5490.727448949366,394.272551050634
2024,January,4,1,5669,5313.181274298404,355.818725701596
2024,January,4,2,5579,5221.857581704561,357.142418295439
2024,January,4,3,5540,5198.309796839693,341.690203160307
2024,January,4,4,5479,5143.155237967382,335.844762032618
2024,January,4,5,5422,5092.569689292195,329.430310707805
2024,January,4,6,5374,5025.961544907855,348.038455092145
2024,January,4,7,5343,5022.648630143574,320.351369856426
2024,January,4,8,5328,4970.735749646722,357.264250353278
2024,January,4,9,5337,4986.285175737618,350.714824262382
2024,January,4,10,5384,5058.145634375484,325.854365624516
2024,January,4,11,5479,5136.026885646838,342.97311435316203
2024,January,4,12,5639,5304.276149032494,334.723850967506
2024,January,4,13,5822,5411.853796042121,410.146203957879
2024,January,4,14,5995,5610.673907343926,384.32609265607397
2024,January,4,15,6179,5762.645146896704,416.354853103296
2024,January,4,16,6373,5951.168299827876,421.83170017212404
2024,January,4,17,6523,6091.509508557834,431.490491442166
2024,January,4,18,6631,6189.935108097545,441.06489190245503
2024,January,4,19,6710,6256.286287375763,453.713712624237
2024,January,4,20,6762,6300.414364055613,461.585635944387
2024,January,4,21,6797,6324.82211911677,472.17788088323
2024,January,4,22,6820,6343.184266385818,476.81573361418197
2024,January,4,23,6829,6348.950289519558,480.049710480442
2024,January,4,24,6772,6291.8069335938035,480.193066406197
2024,January,4,25,6693,6216.930890075352,476.069109924648
2024,January,4,26,6665,6191.812254476804,473.187745523196
2024,January,4,27,6658,6182.366286671005,475.633713328995
2024,January,4,28,6713,6234.671886138728,478.328113861272
2024,January,4,29,6764,6278.8433802697855,485.15661973021497
2024,January,4,30,6804,6319.376221941337,484.623778058663
2024,January,4,31,6799,6313.408184508997,485.591815491003
2024,January,4,32,6831,6342.689215178386,488.310784821614
2024,January,4,33,6817,6322.115702641472,494.884297358528
2024,January,4,34,6830,6330.203094427896,499.796905572104
2024,January,4,35,6862,6356.444087764469,505.555912235531
2024,January,4,36,6839,6330.096277697427,508.903722302573
2024,January,4,37,6787,6260.885763387839,526.114236612161
2024,January,4,38,6753,6235.287914963504,517.712085036496
2024,January,4,39,6738,6205.323829765261,532.676170234739
2024,January,4,40,6713,6189.149341233744,523.8506587662561
2024,January,4,41,6669,6154.219562940588,514.7804370594121
2024,January,4,42,6608,6068.224049551335,539.775950448665
2024,January,4,43,6523,5990.019149887938,532.980850112062
2024,January,4,44,6367,5844.329111122534,522.6708888774659
2024,January,4,45,6212,5719.891026234855,492.108973765145
2024,January,4,46,6070,5581.349746396651,488.650253603349
2024,January,4,47,5927,5491.694101371981,435.30589862801895
2024,January,4,48,5757,5362.727448949366,394.272551050634
2024,January,5,1,5585,5229.181274298404,355.818725701596
2024,January,5,2,5506,5148.857581704561,357.142418295439
2024,January,5,3,5402,5060.309796839693,341.690203160307
2024,January,5,4,5294,4958.155237967382,335.844762032618
2024,January,5,5,5259,4929.569689292195,329.430310707805
2024,January,5,6,5249,4900.961544907855,348.038455092145
2024,January,5,7,5226,4905.648630143574,320.351369856426
